prénom,nom,senateur
Marie-Agnès,Labarre,http://www.wikidata.org/entity/Q3291443
Marie-Claude,Beaudeau,http://www.wikidata.org/entity/Q3291699
Lionel,de Tinguy du Pouët,http://www.wikidata.org/entity/Q3241971
Karine,Claireaux,http://www.wikidata.org/entity/Q3193276
Luc,Carvounas,http://www.wikidata.org/entity/Q3264768
Philippe,Marini,http://www.wikidata.org/entity/Q3246602
Lucien,Bernier,http://www.wikidata.org/entity/Q3265371
Lucien,Delmas,http://www.wikidata.org/entity/Q3265467
Lucien,Gautier,http://www.wikidata.org/entity/Q3265521
Lucien,Grand,http://www.wikidata.org/entity/Q3265526
Lucien,Junillon,http://www.wikidata.org/entity/Q3265569
Lucien,Lanier,http://www.wikidata.org/entity/Q3265585
Lucien,Neuwirth,http://www.wikidata.org/entity/Q3265654
Lucien,Neuwirth,http://www.wikidata.org/entity/Q3265654
Lucien,Neuwirth,http://www.wikidata.org/entity/Q3265654
Lucien,Perdereau,http://www.wikidata.org/entity/Q3265669
Lucien,de Montigny,http://www.wikidata.org/entity/Q3265753
Marie-Madeleine,Dieulangard,http://www.wikidata.org/entity/Q3292114
Laurent,Béteille,http://www.wikidata.org/entity/Q3219088
Marc,Bœuf,http://www.wikidata.org/entity/Q3287819
Marc,Bécam,http://www.wikidata.org/entity/Q3287865
Marc,Castex,http://www.wikidata.org/entity/Q3287883
Marc,Daunis,http://www.wikidata.org/entity/Q3287925
Marc,Jacquet,http://www.wikidata.org/entity/Q3288128
Marc,Lauriol,http://www.wikidata.org/entity/Q3288176
Marc,Massion,http://www.wikidata.org/entity/Q3288247
Marc,Pauzet,http://www.wikidata.org/entity/Q3288307
Léon,Jozeau-Marigné,http://www.wikidata.org/entity/Q3271094
Léon,de Narbonne,http://www.wikidata.org/entity/Q3271214
Léon,Motais,http://www.wikidata.org/entity/Q3271214
Louis-Ferdinand,Serra,http://www.wikidata.org/entity/Q3260473
Louis-Ferdinand,de Rocca,http://www.wikidata.org/entity/Q3260473
Jérôme,Bignon,http://www.wikidata.org/entity/Q3190819
Marie-Thérèse,Bruguière,http://www.wikidata.org/entity/Q3292256
Marie-Thérèse,Goutmann,http://www.wikidata.org/entity/Q3292260
Laurence,Rossignol,http://www.wikidata.org/entity/Q3218932
Laurence,Cohen,http://www.wikidata.org/entity/Q3218873
Laurence,Rossignol,http://www.wikidata.org/entity/Q3218932
Marceau,Hamecher,http://www.wikidata.org/entity/Q3288578
Lucette,Michaux-Chevry,http://www.wikidata.org/entity/Q3265133
Marie-Hélène,Cardot,http://www.wikidata.org/entity/Q3291866
Marie-Hélène,des Esgaulx,http://www.wikidata.org/entity/Q3291909
Léopold,Héder,http://www.wikidata.org/entity/Q3271821
Ladislas,Poniatowski,http://www.wikidata.org/entity/Q3215951
Ladislas,du Luart,http://www.wikidata.org/entity/Q3215953
Lucienne,Malovry,http://www.wikidata.org/entity/Q3265775
Lylian,Payet,http://www.wikidata.org/entity/Q3269449
Léon-Jean,Grégory,http://www.wikidata.org/entity/Q3270627
Marie-Annick,Duchêne,http://www.wikidata.org/entity/Q3291533
Marie-France,Beaufils,http://www.wikidata.org/entity/Q3291780
Marie-Pierre,de La Gontrie,http://www.wikidata.org/entity/Q3292221
Magdeleine,Anglade,http://www.wikidata.org/entity/Q3276700
Monique,ben Guiga,http://www.wikidata.org/entity/Q3320818
Michel,Moreigne,http://www.wikidata.org/entity/Q3310382
Paul,Malassagne,http://www.wikidata.org/entity/Q3371753
Paul,Massa,http://www.wikidata.org/entity/Q3371799
Paul,Masson,http://www.wikidata.org/entity/Q3371800
Joseph,Capelle,http://www.wikidata.org/entity/Q3351994
François,Chevallier,http://www.wikidata.org/entity/Q3370860
Patricia,Schillinger,http://www.wikidata.org/entity/Q3369152
Maurice,Arreckx,http://www.wikidata.org/entity/Q3300337
Maurice,Bayrou,http://www.wikidata.org/entity/Q3300384
Maurice,Carrier,http://www.wikidata.org/entity/Q3300529
Maurice,Charretier,http://www.wikidata.org/entity/Q3300553
Maurice,Charpentier,http://www.wikidata.org/entity/Q3300555
Maurice,Coutrot,http://www.wikidata.org/entity/Q3300605
Maurice,Faure,http://www.wikidata.org/entity/Q3300775
Maurice,Janetti,http://www.wikidata.org/entity/Q3300946
Maurice,Lombard,http://www.wikidata.org/entity/Q3301080
Maurice,Pic,http://www.wikidata.org/entity/Q3301260
Maurice,Prévoteau,http://www.wikidata.org/entity/Q3301295
Maurice,Ulrich,http://www.wikidata.org/entity/Q3301474
Maurice,Vincent,http://www.wikidata.org/entity/Q3301504
Monique,Cerisier,http://www.wikidata.org/entity/Q3320818
Monique,Midy,http://www.wikidata.org/entity/Q3320883
Monique,Papon,http://www.wikidata.org/entity/Q3320908
Maryse,Lavigne,http://www.wikidata.org/entity/Q3296316
Maryse,Bergé,http://www.wikidata.org/entity/Q3296316
Maryse,Roger-Coupin,http://www.wikidata.org/entity/Q3296348
Nelly,Rodi,http://www.wikidata.org/entity/Q3337931
Natacha,Bouchart,http://www.wikidata.org/entity/Q3336315
Odette,Duriez,http://www.wikidata.org/entity/Q3349187
Odette,Herviaux,http://www.wikidata.org/entity/Q3349189
Odette,Pagani,http://www.wikidata.org/entity/Q3349193
Odette,Terrade,http://www.wikidata.org/entity/Q3349217
Louis,Capelle,http://www.wikidata.org/entity/Q3351994
Alfred,Isautier,http://www.wikidata.org/entity/Q3370229
Paul,Alduy,http://www.wikidata.org/entity/Q3370440
Paul,Baratgin,http://www.wikidata.org/entity/Q3370558
Paul,Blanc,http://www.wikidata.org/entity/Q3370659
Paul,Bénard,http://www.wikidata.org/entity/Q3370775
Paul,Caron,http://www.wikidata.org/entity/Q3370812
Paul,Chevallier,http://www.wikidata.org/entity/Q3370860
Paul,Driant,http://www.wikidata.org/entity/Q3371104
Paul,Dubrule,http://www.wikidata.org/entity/Q3371111
Paul,Graziani,http://www.wikidata.org/entity/Q3371361
Paul,Guillard,http://www.wikidata.org/entity/Q3371390
Paul,Guillaumot,http://www.wikidata.org/entity/Q3371396
Paul,Jargot,http://www.wikidata.org/entity/Q3371516
Paul,Kauss,http://www.wikidata.org/entity/Q3371566
Paul,Lévêque,http://www.wikidata.org/entity/Q3371738
Nicolas,About,http://www.wikidata.org/entity/Q3340014
Nicolas,Alfonsi,http://www.wikidata.org/entity/Q3340026
Mireille,Oudit,http://www.wikidata.org/entity/Q3316003
Mireille,Schurch,http://www.wikidata.org/entity/Q3316015
Patrice,Joly,http://www.wikidata.org/entity/Q3368960
Michel,Berson,http://www.wikidata.org/entity/Q3309003
Michel,Billout,http://www.wikidata.org/entity/Q3309021
Michel,Boutant,http://www.wikidata.org/entity/Q3309092
Michel,Bouvard,http://www.wikidata.org/entity/Q3309098
Michel,Bécot,http://www.wikidata.org/entity/Q3309141
Michel,Charasse,http://www.wikidata.org/entity/Q3309244
Michel,Crucis,http://www.wikidata.org/entity/Q3309350
Michel,Doublet,http://www.wikidata.org/entity/Q3309504
Michel,Dreyfus-Schmidt,http://www.wikidata.org/entity/Q3309506
Michel,Duffour,http://www.wikidata.org/entity/Q3309522
Michel,Fontaine,http://www.wikidata.org/entity/Q3309639
Michel,Fontaine,http://www.wikidata.org/entity/Q3309639
Michel,Kauffmann,http://www.wikidata.org/entity/Q3310018
Michel,Kistler,http://www.wikidata.org/entity/Q3310030
Michel,Labéguerie,http://www.wikidata.org/entity/Q3310053
Michel,Laugier,http://www.wikidata.org/entity/Q3310109
Michel,Manet,http://www.wikidata.org/entity/Q3310273
Michel,Maurice-Bokanowski,http://www.wikidata.org/entity/Q3310322
Michel,Miroudot,http://www.wikidata.org/entity/Q3310356
Michel,Pelchat,http://www.wikidata.org/entity/Q3310540
Michel,Poniatowski,http://www.wikidata.org/entity/Q3310623
Michel,Raison,http://www.wikidata.org/entity/Q3310658
Michel,Rufin,http://www.wikidata.org/entity/Q3310792
Michel,Savin,http://www.wikidata.org/entity/Q3310830
Michel,Savin,http://www.wikidata.org/entity/Q3310830
Michel,Sergent,http://www.wikidata.org/entity/Q3310857
Michel,Souplet,http://www.wikidata.org/entity/Q3310890
Michel,Teston,http://www.wikidata.org/entity/Q3310960
Michel,Vergoz,http://www.wikidata.org/entity/Q3311058
Michel,Yver,http://www.wikidata.org/entity/Q3311122
Nicole,Borvo,http://www.wikidata.org/entity/Q3341010
Nicole,de Hauteclocque,http://www.wikidata.org/entity/Q3341143
Michelle,Meunier,http://www.wikidata.org/entity/Q3311436
Nathalie,Goulet,http://www.wikidata.org/entity/Q3336598
Olivier,Roux,http://www.wikidata.org/entity/Q3351344
Max,Lejeune,http://www.wikidata.org/entity/Q3302200
Max,Monichon,http://www.wikidata.org/entity/Q3302238
Patrick,Kanner,http://www.wikidata.org/entity/Q3369559
Patrick,Lassourd,http://www.wikidata.org/entity/Q3369594
Michèle,André,http://www.wikidata.org/entity/Q3311556
Michèle,San Vicente-Baudrin,http://www.wikidata.org/entity/Q3311700
Maxime,Javelly,http://www.wikidata.org/entity/Q3302589
Martial,Brousse,http://www.wikidata.org/entity/Q3295239
Martial,Bourquin,http://www.wikidata.org/entity/Q3295242
Martial,Taugourdeau,http://www.wikidata.org/entity/Q3295275
Noël,Berrier,http://www.wikidata.org/entity/Q3345768
Mohamed,Mohamed,http://www.wikidata.org/entity/Q3318625
Maryvonne,Blondin,http://www.wikidata.org/entity/Q3296361
Omer,Capelle,http://www.wikidata.org/entity/Q3351994
Paul-Jacques,Kalb,http://www.wikidata.org/entity/Q3370312
Nassimah,Dindar,http://www.wikidata.org/entity/Q3336265
Pierre,Fastinger,http://www.wikidata.org/entity/Q3384956
Paul,Pelleray,http://www.wikidata.org/entity/Q3371977
Paul,Piales,http://www.wikidata.org/entity/Q3372001
Paul,Symphor,http://www.wikidata.org/entity/Q3372243
Paulette,Brisepierre,http://www.wikidata.org/entity/Q3372628
Paulette,Fost,http://www.wikidata.org/entity/Q3372634
Rachel,Mazuir,http://www.wikidata.org/entity/Q3416111
Pierre,André,http://www.wikidata.org/entity/Q3383721
Pierre,Barbier,http://www.wikidata.org/entity/Q3383859
Pierre,Bastié,http://www.wikidata.org/entity/Q3383892
Pierre,Bernard-Reymond,http://www.wikidata.org/entity/Q3383943
Pierre,Biarnès,http://www.wikidata.org/entity/Q3383995
Pierre,Bordier,http://www.wikidata.org/entity/Q3384085
Pierre,Bourda,http://www.wikidata.org/entity/Q3384131
Pierre,Brantus,http://www.wikidata.org/entity/Q3384179
Pierre,Brousse,http://www.wikidata.org/entity/Q3384203
Pierre,Brun,http://www.wikidata.org/entity/Q3384212
Pierre,Charon,http://www.wikidata.org/entity/Q3384384
Pierre,Dumas,http://www.wikidata.org/entity/Q3384852
Pierre,Fauchon,http://www.wikidata.org/entity/Q3384966
Pierre,Gamboa,http://www.wikidata.org/entity/Q3385132
Pierre,Garet,http://www.wikidata.org/entity/Q3385138
Pierre,Gaudin,http://www.wikidata.org/entity/Q3385168
Pierre,Giraud,http://www.wikidata.org/entity/Q3385237
Pierre,Guichard,http://www.wikidata.org/entity/Q3385359
Pierre,Hérisson,http://www.wikidata.org/entity/Q3385491
Pierre,Jarlier,http://www.wikidata.org/entity/Q3385575
Pierre,Jourdan,http://www.wikidata.org/entity/Q3385637
Pierre,Labonde,http://www.wikidata.org/entity/Q3385699
Pierre,Lagourgue,http://www.wikidata.org/entity/Q3385733
Pierre,Louvot,http://www.wikidata.org/entity/Q3386021
Pierre,Marcilhacy,http://www.wikidata.org/entity/Q3386114
Pierre,Marzin,http://www.wikidata.org/entity/Q3386189
Pierre,Mathey,http://www.wikidata.org/entity/Q3386195
Pierre,Merli,http://www.wikidata.org/entity/Q3386250
Pierre,Métayer,http://www.wikidata.org/entity/Q3386407
Pierre,Patria,http://www.wikidata.org/entity/Q3386533
Pierre,Perrin,http://www.wikidata.org/entity/Q3386569
Pierre,Petit,http://www.wikidata.org/entity/Q3386574
Pierre,Prost,http://www.wikidata.org/entity/Q3386691
Pierre,Roy,http://www.wikidata.org/entity/Q3386885
Pierre,Sallenave,http://www.wikidata.org/entity/Q3386921
Pierre,Salvi,http://www.wikidata.org/entity/Q3386922
Pierre,Schielé,http://www.wikidata.org/entity/Q3386948
Pierre,Sicard,http://www.wikidata.org/entity/Q3386990
Pierre,Tajan,http://www.wikidata.org/entity/Q3387064
Pierre,Vallon,http://www.wikidata.org/entity/Q3387229
Raymond,Boin,http://www.wikidata.org/entity/Q3420684
Raymond,Bonnefous,http://www.wikidata.org/entity/Q3420688
Raymond,Bouvier,http://www.wikidata.org/entity/Q3420699
Raymond,Bouvier,http://www.wikidata.org/entity/Q3420699
Raymond,Brun,http://www.wikidata.org/entity/Q3420718
Raymond,Courrière,http://www.wikidata.org/entity/Q3420773
Raymond,Couderc,http://www.wikidata.org/entity/Q3420774
Raymond,Dumont,http://www.wikidata.org/entity/Q3420819
Raymond,Espagnac,http://www.wikidata.org/entity/Q3420840
Raymond,Guyot,http://www.wikidata.org/entity/Q3420908
Raymond,Poirier,http://www.wikidata.org/entity/Q3421095
Raymond,Vall,http://www.wikidata.org/entity/Q3421178
René,Beaumont,http://www.wikidata.org/entity/Q3425814
René,Blondelle,http://www.wikidata.org/entity/Q3425876
René,Chazelle,http://www.wikidata.org/entity/Q3426006
René,Garrec,http://www.wikidata.org/entity/Q3426247
René,Marquès,http://www.wikidata.org/entity/Q3426602
René,Martin,http://www.wikidata.org/entity/Q3426606
René,Rollin,http://www.wikidata.org/entity/Q3426843
René,Rouquet,http://www.wikidata.org/entity/Q3426851
René,Régnault,http://www.wikidata.org/entity/Q3426858
Paul,Minot,http://www.wikidata.org/entity/Q3371847
Paul,Mistral,http://www.wikidata.org/entity/Q3371851
Paul,Moreau,http://www.wikidata.org/entity/Q3371863
Paul,Pauly,http://www.wikidata.org/entity/Q3371969
Paul,Pillet,http://www.wikidata.org/entity/Q3372014
Paul,de la Morandière,http://www.wikidata.org/entity/Q3372027
Paul,Porteu,http://www.wikidata.org/entity/Q3372027
Paul,Raoult,http://www.wikidata.org/entity/Q3372071
Paul,Ribeyre,http://www.wikidata.org/entity/Q3372096
Paul,Robert,http://www.wikidata.org/entity/Q3372109
Paul,Séramy,http://www.wikidata.org/entity/Q3372244
Paul,Wach,http://www.wikidata.org/entity/Q3372395
Paul,d'Ornano,http://www.wikidata.org/entity/Q3372449
Raoul,Perpère,http://www.wikidata.org/entity/Q3419244
Philippe,Arnaud,http://www.wikidata.org/entity/Q3379238
Philippe,Bas,http://www.wikidata.org/entity/Q3379308
Philippe,Bonnecarrère,http://www.wikidata.org/entity/Q3379387
Philippe,Dominati,http://www.wikidata.org/entity/Q3379746
Philippe,Esnol,http://www.wikidata.org/entity/Q3379805
Philippe,François,http://www.wikidata.org/entity/Q3379851
Philippe,Goujon,http://www.wikidata.org/entity/Q3379945
Philippe,Kaltenbach,http://www.wikidata.org/entity/Q3380089
Philippe,Labeyrie,http://www.wikidata.org/entity/Q3380117
Philippe,Leroy,http://www.wikidata.org/entity/Q3380226
Philippe,Leroy,http://www.wikidata.org/entity/Q3380226
Philippe,Machefert,http://www.wikidata.org/entity/Q3380274
Philippe,Madrelle,http://www.wikidata.org/entity/Q3380285
Philippe,Nachbar,http://www.wikidata.org/entity/Q3380441
Philippe,Paul,http://www.wikidata.org/entity/Q3380506
Philippe,Richert,http://www.wikidata.org/entity/Q3380642
Pierre-Yves,Collombat,http://www.wikidata.org/entity/Q3383554
Raymonde,Le Texier,http://www.wikidata.org/entity/Q3421271
René-Paul,Savary,http://www.wikidata.org/entity/Q3425715
René-Paul,Savary,http://www.wikidata.org/entity/Q3425715
Robert,Bruyneel,http://www.wikidata.org/entity/Q3434665
Robert,Pontillon,http://www.wikidata.org/entity/Q3436098
Virginie,Klès,http://www.wikidata.org/entity/Q3560748
Serge,Boucheny,http://www.wikidata.org/entity/Q3479214
Salah,Benacer,http://www.wikidata.org/entity/Q3469512
Victor,Provo,http://www.wikidata.org/entity/Q3557522
Xavier,Dugoin,http://www.wikidata.org/entity/Q3570661
Xavier,Pintat,http://www.wikidata.org/entity/Q3570771
Roland,Bernard,http://www.wikidata.org/entity/Q3439957
Roland,Boscary-Monsservin,http://www.wikidata.org/entity/Q3439968
Roland,Courteau,http://www.wikidata.org/entity/Q3440013
Roland,Grimaldi,http://www.wikidata.org/entity/Q3440090
Roland,Huguet,http://www.wikidata.org/entity/Q3440102
Roland,Povinelli,http://www.wikidata.org/entity/Q3440221
Roland,Ruet,http://www.wikidata.org/entity/Q3440247
Roland,du Luart,http://www.wikidata.org/entity/Q3440309
Richard,Pouille,http://www.wikidata.org/entity/Q3431135
Richard,Yung,http://www.wikidata.org/entity/Q3431340
Yves,Ackermann,http://www.wikidata.org/entity/Q3573437
Yves,Ackermann,http://www.wikidata.org/entity/Q3573437
Yves,Coquelle,http://www.wikidata.org/entity/Q3573573
Renée,Dervaux,http://www.wikidata.org/entity/Q3427129
Renée,Nicoux,http://www.wikidata.org/entity/Q3427166
Yannick,Bodin,http://www.wikidata.org/entity/Q3571732
Yannick,Bodin,http://www.wikidata.org/entity/Q3571732
Yannick,Botrel,http://www.wikidata.org/entity/Q3571735
Yannick,Texier,http://www.wikidata.org/entity/Q3571803
Yannick,Vaugrenard,http://www.wikidata.org/entity/Q3571817
René,Schwartz,http://www.wikidata.org/entity/Q3426883
René,Tinant,http://www.wikidata.org/entity/Q3426936
René,Tomasini,http://www.wikidata.org/entity/Q3426940
René,Toribio,http://www.wikidata.org/entity/Q3426942
René,Touzet,http://www.wikidata.org/entity/Q3426945
René,Travert,http://www.wikidata.org/entity/Q3426952
René,Vestri,http://www.wikidata.org/entity/Q3426976
Samia,Ghali,http://www.wikidata.org/entity/Q3470800
Samiya,Ghali,http://www.wikidata.org/entity/Q3470800
Stéphane,Artano,http://www.wikidata.org/entity/Q3501568
Stéphane,Bonduel,http://www.wikidata.org/entity/Q3501609
Stéphane,Mazars,http://www.wikidata.org/entity/Q3501943
Roger,Besse,http://www.wikidata.org/entity/Q3438699
Roger,Besson,http://www.wikidata.org/entity/Q3438700
Roger,Boileau,http://www.wikidata.org/entity/Q3438719
Roger,chinaud,http://www.wikidata.org/entity/Q3438812
Roger,Duchet,http://www.wikidata.org/entity/Q3438910
Roger,Fossé,http://www.wikidata.org/entity/Q3438971
Roger,Husson,http://www.wikidata.org/entity/Q3439088
Roger,Lachèvre,http://www.wikidata.org/entity/Q3439149
Roger,Lagrange,http://www.wikidata.org/entity/Q3439157
Roger,Lise,http://www.wikidata.org/entity/Q3439213
Roger,Madec,http://www.wikidata.org/entity/Q3439235
Roger,Menu,http://www.wikidata.org/entity/Q3439278
Roger,Menu,http://www.wikidata.org/entity/Q3439278
Roger,Moreau,http://www.wikidata.org/entity/Q3439297
Roger,Poudonson,http://www.wikidata.org/entity/Q3439377
Roger,Rigaudière,http://www.wikidata.org/entity/Q3439416
Roger,Rinchet,http://www.wikidata.org/entity/Q3439417
Roger,Romani,http://www.wikidata.org/entity/Q3439424
Roger,Thiébault,http://www.wikidata.org/entity/Q3439493
Robert,Bouvard,http://www.wikidata.org/entity/Q3434635
Robert,Calméjane,http://www.wikidata.org/entity/Q3434718
Robert,Castaing,http://www.wikidata.org/entity/Q3434744
Robert,Chevalier,http://www.wikidata.org/entity/Q3434793
Robert,Chevalier,http://www.wikidata.org/entity/Q3434793
Robert,Gravier,http://www.wikidata.org/entity/Q3435270
Robert,Guillaume,http://www.wikidata.org/entity/Q3435290
Robert,Guillaume,http://www.wikidata.org/entity/Q3435290
Robert,Lacoste,http://www.wikidata.org/entity/Q3435624
Robert,Liot,http://www.wikidata.org/entity/Q3435768
Robert,Pagès,http://www.wikidata.org/entity/Q3436030
Robert,Parenty,http://www.wikidata.org/entity/Q3436038
Robert,Piat,http://www.wikidata.org/entity/Q3436072
Robert,Schmitt,http://www.wikidata.org/entity/Q3436259
Robert,Vignon,http://www.wikidata.org/entity/Q3436490
Robert,Vizet,http://www.wikidata.org/entity/Q3436497
Vincent,Capo,http://www.wikidata.org/entity/Q3559512
Vincent,Canellas,http://www.wikidata.org/entity/Q3559512
Vincent,Delahaye,http://www.wikidata.org/entity/Q3559572
Vincent,Delpuech,http://www.wikidata.org/entity/Q3559578
Vincent,Éblé,http://www.wikidata.org/entity/Q3559608
Ronan,Dantec,http://www.wikidata.org/entity/Q3441589
Ronan,Kerdraon,http://www.wikidata.org/entity/Q3441594
Rémy,Pointereau,http://www.wikidata.org/entity/Q3456174
Serge,Andreoni,http://www.wikidata.org/entity/Q3479169
Serge,Franchis,http://www.wikidata.org/entity/Q3479305
Serge,Lagauche,http://www.wikidata.org/entity/Q3479386
Serge,Larcher,http://www.wikidata.org/entity/Q3479395
Serge,Lepeltier,http://www.wikidata.org/entity/Q3479423
Serge,Mathieu,http://www.wikidata.org/entity/Q3479437
Yann,Gaillard,http://www.wikidata.org/entity/Q3571646
Sophie,Joissains,http://www.wikidata.org/entity/Q3490954
Sophie,Primas,http://www.wikidata.org/entity/Q3491023
Tony,Larue,http://www.wikidata.org/entity/Q3531800
Sylvain,Maillols,http://www.wikidata.org/entity/Q3507063
Thierry,Foucaud,http://www.wikidata.org/entity/Q3524252
Thierry,Repentin,http://www.wikidata.org/entity/Q3524492
Rodolphe,Désiré,http://www.wikidata.org/entity/Q3438307
Sandrine,Hurel,http://www.wikidata.org/entity/Q3472000
Sylvie,Desmarescaux,http://www.wikidata.org/entity/Q3507309
Sylvie,Goy-Chavent,http://www.wikidata.org/entity/Q3507333
Rémi,Féraud,http://www.wikidata.org/entity/Q3456022
Rémi,Herment,http://www.wikidata.org/entity/Q3456033
Roselle,Cros,http://www.wikidata.org/entity/Q3442482
Jolande,Boyer,http://www.wikidata.org/entity/Q3572478
Yolande,Boyer,http://www.wikidata.org/entity/Q3572478
Thani,Soilihi,http://www.wikidata.org/entity/Q3519563
Édouard,Bonnefous,http://www.wikidata.org/entity/Q3579745
Édouard,Grangier,http://www.wikidata.org/entity/Q3579867
Édouard,Le Jeune,http://www.wikidata.org/entity/Q3579932
Édouard,Soldani,http://www.wikidata.org/entity/Q3580036
Pascal,Allizard,http://www.wikidata.org/entity/Q18202561
Joseph,Castelli,http://www.wikidata.org/entity/Q16646189
Dominique,Sassone,http://www.wikidata.org/entity/Q17625821
Dominique,Estrosi,http://www.wikidata.org/entity/Q17625821
Marie,Gaouyer,http://www.wikidata.org/entity/Q16663037
François,Aubey,http://www.wikidata.org/entity/Q18202560
Patricia,Bordas,http://www.wikidata.org/entity/Q15729154
Françoise,Boog,http://www.wikidata.org/entity/Q15973778
Jean-Baptiste,Lemoyne,http://www.wikidata.org/entity/Q18202528
Jean-Baptiste,LeMoyne,http://www.wikidata.org/entity/Q18202528
Gilbert,Bouchet,http://www.wikidata.org/entity/Q18202549
Yves,Dauge,http://www.wikidata.org/entity/Q3573596
Yves,Durand,http://www.wikidata.org/entity/Q3573631
Yves,Détraigne,http://www.wikidata.org/entity/Q3573637
Yves,Fréville,http://www.wikidata.org/entity/Q3573650
Yves,Hamon,http://www.wikidata.org/entity/Q3573698
Yves,Krattinger,http://www.wikidata.org/entity/Q3573733
Yves,Le Cozannet,http://www.wikidata.org/entity/Q3573769
Yves,Pozzo di Borgo,http://www.wikidata.org/entity/Q3573907
Yves,Rispat,http://www.wikidata.org/entity/Q3573932
Yves,Rome,http://www.wikidata.org/entity/Q3573942
Yves,Villard,http://www.wikidata.org/entity/Q3574003
Christine,Prunaud,http://www.wikidata.org/entity/Q18202539
Pierre,Martin,http://www.wikidata.org/entity/Q16106339
Pierre,Médevielle,http://www.wikidata.org/entity/Q18202527
Stéphane,Ravier,http://www.wikidata.org/entity/Q15989111
Élie,Brun,http://www.wikidata.org/entity/Q3587725
Élie,Brun,http://www.wikidata.org/entity/Q3587725
Chantal,Deseyne,http://www.wikidata.org/entity/Q18202534
Paul,Loridant,http://www.wikidata.org/entity/Q16011476
Vincent,Dubois,http://www.wikidata.org/entity/Q18202512
Isabelle,Lajoux,http://www.wikidata.org/entity/Q16644046
Jean-Pierre,Bosino,http://www.wikidata.org/entity/Q16855103
Jean,Besson,http://www.wikidata.org/entity/Q8343669
Éliane,Giraud,http://www.wikidata.org/entity/Q16467660
Mireille,Jouve,http://www.wikidata.org/entity/Q18202555
Serge,Babary,http://www.wikidata.org/entity/Q17485834
Émile,Aubert,http://www.wikidata.org/entity/Q3588312
Émile,Claparède,http://www.wikidata.org/entity/Q3588417
Émile,Didier,http://www.wikidata.org/entity/Q3588460
Émile,Dubois,http://www.wikidata.org/entity/Q3588469
Émile,Durieux,http://www.wikidata.org/entity/Q3588482
Hubert,Martin,http://www.wikidata.org/entity/Q11775796
Michel,Amiel,http://www.wikidata.org/entity/Q18202557
Bernard,Lalande,http://www.wikidata.org/entity/Q18202540
Philippe,Mouiller,http://www.wikidata.org/entity/Q18202559
Corinne,Imbert,http://www.wikidata.org/entity/Q18202541
Olivier,Cadic,http://www.wikidata.org/entity/Q18202529
Claude,Raynal,http://www.wikidata.org/entity/Q18202525
David,Rachline,http://www.wikidata.org/entity/Q5238859
Sylvie,Robert,http://www.wikidata.org/entity/Q16945390
Éric,Bocquet,http://www.wikidata.org/entity/Q3590999
Éric,Boyer,http://www.wikidata.org/entity/Q3591010
Éric,Doligé,http://www.wikidata.org/entity/Q3591088
Éric,Jeansannetas,http://www.wikidata.org/entity/Q18202548
Anne-Catherine,Loisier,http://www.wikidata.org/entity/Q18155923
Jérôme,Durain,http://www.wikidata.org/entity/Q18202533
Geneviève,Jean,http://www.wikidata.org/entity/Q18195740
Franck,Montaugé,http://www.wikidata.org/entity/Q16027060
Annick,Billon,http://www.wikidata.org/entity/Q18202535
Évelyne,Didier,http://www.wikidata.org/entity/Q3592771
Marie-Pierre,Monier,http://www.wikidata.org/entity/Q18202547
Cyril,Pellevat,http://www.wikidata.org/entity/Q18202546
